UID,PHYLUM,CLASS,ORDER,FAMILY,GENUS,TARGET_TAXON,TAXA_ID,TOTAL300,IS_DISTINCT300,LAT_DD83,LON_DD83,STRAH_CAT,EPA_REG,SITE_ID,YEAR,DATE_COL,VISIT_NO,SAMPLE_TYPE,MMI_BENT,BENT_MMI_COND,candidate_station_1_id,candidate_station_1_distance_km,candidate_station_2_id,candidate_station_2_distance_km,candidate_station_3_id,candidate_station_3_distance_km,candidate_station_4_id,candidate_station_4_distance_km,candidate_station_5_id,candidate_station_5_distance_km
2014130,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,THIENEMANNIMYIA GENUS GR.,4362,11.0,1.0,43.5529842318568,-118.4666511,SmallStreams,Region_10,NRS18_OR_10232,2019.0,7/19/2019,1,BERW,58.77,Good,USR0000OBAL,5.0410438844256245,USC00359046,21.540252857078666,USC00357208,22.60243354974866,USC00353674,24.832071439351353,US1ORHY0003,25.592443689141103
2014131,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,HYGROBATIDAE,HYGROBATES,HYGROBATES,3855,3.0,1.0,45.5885770633545,-94.03795065,LargeStreams,Region_05,NRS18_MN_10056,2019.0,7/21/2019,1,BERW,48.48,Good,US1MNBN0022,4.915233081832912,USW00014926,5.049250564582024,US1MNBN0033,7.1514244227613455,US1MNBN0007,7.151822009091992,USW00054936,8.572552700811215
2014132,MOLLUSCA,BIVALVIA,,,,BIVALVIA,3517,2.0,0.0,,,,Region_05,NRS18_IL_10014,,7/21/2019,2,BETB,27.6,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2014133,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DICROTENDIPES,DICROTENDIPES,3658,9.0,1.0,,,,Region_01,NRS18_MA_10001,,7/21/2019,2,BETB,18.12,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2014134,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALELLIDAE,HYALELLA,HYALELLA,3821,36.0,1.0,45.0517092468938,-105.2142902,LargeStreams,Region_08,NRS18_MT_10078,2019.0,7/20/2019,1,BERW,45.62,Fair,USC00240739,9.842909536460667,USC00247028,14.366676398211311,USC00487885,14.730743166193609,US1MTCT0003,19.210679926005646,USC00240743,20.898128174759336
2014135,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CRYPTOCHIRONOMUS,CRYPTOCHIRONOMUS,3625,1.0,1.0,45.3850538470437,-105.3056374,RiversOther,Region_08,NRS18_MT_11020,2019.0,7/20/2019,1,BERW,53.95,Fair,US1MTPR0012,8.332974749862869,USC00241127,10.300457900192672,US1MTPR0007,12.570847999888747,US1MTPR0004,22.330398893383585,US1MTPR0009,24.53111068533801
2014136,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ROBACKIA,ROBACKIA,4257,1.0,1.0,,,,Region_01,NRS18_NH_10001,,7/22/2019,2,BERW,38.9,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2014137,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,THIENEMANNIMYIA GENUS GR.,4362,7.0,1.0,44.582337176114,-94.2292413,LargeStreams,Region_05,NRS18_MN_10402,2019.0,7/22/2019,1,BERW,53.43,Good,US1MNSB0012,2.70719757310554,USC00213076,2.9605853485452625,US1MNSB0010,10.710924103315786,USC00219093,12.17972965484513,US1MNSB0005,13.079025635140743
2014138,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,6.0,1.0,35.1922898794487,-97.14230347,LargeStreams,Region_06,NRS18_OK_10006,2019.0,7/22/2019,1,BERW,29.33,Fair,US1OKCV0101,8.058150219251988,US1OKCV0181,9.885404229465173,US1OKCV0061,10.112523725779322,USC00348951,10.650356764642906,USC00345688,12.347199735983432
2014139,ANNELIDA,OLIGOCHAETA,ENCHYTRAEIDA,ENCHYTRAEIDAE,,ENCHYTRAEIDAE,3697,2.0,1.0,42.1922345642208,-90.39957322,LargeStreams,Region_07,NRS18_IA_10025,2019.0,7/22/2019,1,BERW,19.35,Poor,US1IAJC0005,7.44637195621534,USC00130608,7.896701955452417,US1ILJD0006,12.086051855184307,US1IAJC0006,16.48762696825546,US1IAJC0001,16.694866634233207
2014140,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CRYPTOTENDIPES,CRYPTOTENDIPES,3628,1.0,1.0,48.5283069829881,-94.58501815,LargeStreams,Region_05,NRS18_MN_10554,2019.0,7/22/2019,1,BETB,35.03,Fair,USC00218763,9.424700612424166,US1MNLW0003,9.588361516555045,USC00210520,12.483386810698855,USR0000MBAU,15.965269036619866,USC00210515,20.13663540048306
2014141,ANNELIDA,HIRUDINEA,RHYNCHOBDELLIDA,GLOSSIPHONIIDAE,HELOBDELLA,HELOBDELLA,3792,,,48.655562027877,-94.98697239,SmallStreams,Region_05,NRS18_MN_10006,2019.0,7/21/2019,1,BERW,29.35,Fair,US1MNLW0005,13.90962484299488,USC00211250,15.180261391557353,US1MNLW0003,24.828057306400755,CA006026853,26.55054282683359,USR0000MBAU,27.206519010696013
2014142,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,,CERATOPOGONIDAE,3566,20.0,0.0,43.4988543927495,-70.46422695,RiversOther,Region_01,NRS18_ME_10004,2019.0,7/22/2019,1,BETB,3.35,Poor,USC00177349,1.1545763284699562,USC00170593,1.7410374383834717,US1MEYK0076,1.944554293194765,US1MEYK0028,2.7331162567148137,US1MEYK0047,3.7981107185054137
2014143,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CLADOPELMA,CLADOPELMA,3593,1.0,1.0,38.6221823196488,-75.6254785,RiversOther,Region_03,NRS18_DE_10019,2019.0,7/22/2019,1,BETB,21.42,Poor,US1DESS0016,2.185928898805761,US1DESS0035,2.203172354234505,US1DESS0006,2.372037595732256,US1DESS0046,2.5377845290269954,US1DESS0064,5.993091946357449
2014144,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,NAIDIDAE,4003,6.0,0.0,,,,Region_10,NRS18_ID_10002,,7/22/2019,2,BETB,23.03,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2014145,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PRODIAMESA,PRODIAMESA,4193,1.0,1.0,41.5031943969698,-96.34987916,LargeStreams,Region_07,NRS18_NE_10005,2019.0,7/23/2019,1,BERW,35.62,Fair,USC00250348,5.637877210717663,USC00255940,10.451228872242691,US10wash011,12.388978871753736,US10wash012,12.674189946354195,USC00253050,12.700928081971563
2014146,ARTHROPODA,INSECTA,DIPTERA,SIMULIIDAE,SIMULIUM,SIMULIUM,4281,9.0,1.0,37.5638806360176,-118.7547913,SmallStreams,Region_09,NRS18_CA_10010,2019.0,7/23/2019,1,BERW,82.37,Good,US1CAMN0005,4.422273747372417,USR0000CROC,7.844789693446115,US1CAMN0004,12.027122600464635,USC00045280,20.47671777205218,USC00040824,22.18172672192313
2014156,ARTHROPODA,ARACHNIDA,SARCOPTIFORMES,,,SARCOPTIFORMES,4263,1.0,1.0,43.5315779406705,-74.55172604,SmallStreams,Region_02,NRS18_NY_10004,2019.0,7/23/2019,1,BERW,54.75,Fair,USC00306623,8.13788997733399,US1NYHM0001,11.039936820907661,US1NYHM0010,11.67256471755441,USC00303831,14.706175655229124,USC00308080,15.72026112759273
2014157,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,STENACRON,STENACRON,4309,1.0,1.0,46.3340767205958,-94.01816982,SmallStreams,Region_05,NRS18_MN_10004,2019.0,7/23/2019,1,BERW,67.9,Good,US1MNCW0097,4.209339776383798,US1MNCW0008,7.396857315093071,USR0000MBRN,11.166954458677933,USW00094938,11.263154022825008,US1MNCW0115,12.567969412240164
2014158,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DIAMESA,DIAMESA,3654,1.0,1.0,45.0342059973391,-107.5853158,LargeStreams,Region_08,NRS18_MT_10012,2019.0,7/22/2019,1,BERW,97.15,Good,US1WYSH0012,12.285813125622887,USC00487079,13.22344988917929,USR0000WBOY,14.175815313851484,USC00249175,17.107633031830623,USC00487078,23.742338343109875
2014159,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,PARANAIS,PARANAIS,4113,1.0,1.0,45.7363638353263,-107.5750151,RiversMajor,Region_08,NRS18_MT_10047,2019.0,7/23/2019,1,BETB,74.75,Good,USC00243124,0.7297546054290579,US1MTBH0002,2.0946878809970997,USC00243915,2.703398473044776,US1MTBH0005,3.4875505648471323,US1MTBH0001,11.16652060964856
2014160,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,CHEUMATOPSYCHE,CHEUMATOPSYCHE,3578,27.0,1.0,46.0479432487071,-102.0506694,RiversOther,Region_08,NRS18_ND_10034,2019.0,7/23/2019,1,BERW,52.63,Fair,USC00328396,2.5286005997886454,USC00398277,14.303409797408662,USC00394864,14.593698305071905,US1SDPK0032,14.939338065416162,USC00327311,20.665949361056978
2014161,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,SPARBARUS,SPARBARUS,4294,2.0,1.0,39.9216424308021,-96.71631982,SmallStreams,Region_07,NRS18_KS_10120,2019.0,7/22/2019,1,BERW,45.42,Good,USC00141003,3.4189480899632216,US1KSMS0008,4.4352104395028515,US1KSMS0009,5.974695823070306,US10gage009,9.736643797797683,US1KSMS0025,10.768559414294486
2014162,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,,CORDULIIDAE,3614,1.0,1.0,39.9944192904794,-96.57905059,SmallStreams,Region_07,NRS18_KS_10024,2019.0,7/23/2019,1,BERW,40.77,Good,USC00145964,3.561797133399781,US1Gage5446,6.059741290877888,USC00250520,6.069295601709567,US10gage003,6.459809417195353,US10gage018,8.024623190077046
2014163,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACERPENNA,ACERPENNA,3408,2.0,1.0,41.3041127496913,-92.3516684,RiversOther,Region_07,NRS18_IA_10658,2019.0,7/23/2019,1,BETB,62.1,Good,US1IAKK0007,9.665050227934996,US1IAKK0003,10.951760289349181,USC00137678,10.979083356438842,US1IAKK0001,12.664235788581076,US1IAMH0006,14.319592467917866
2014164,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,,GAMMARIDAE,3743,10.0,0.0,43.4989373449056,-70.48889328,RiversOther,Region_01,NRS18_ME_10012,2019.0,7/23/2019,1,BETB,3.5,Poor,USC00170593,2.495731546810677,USC00177349,3.139304375164798,US1MEYK0076,3.7456404176912703,US1MEYK0045,4.169848337098459,US1MEYK0028,4.575220541676452
2014165,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,HEPTAGENIIDAE,3802,2.0,1.0,43.7199129943094,-100.3152879,RiversOther,Region_08,NRS18_SD_10048,2019.0,7/23/2019,1,BETB,51.83,Fair,USC00390535,2.5323355551919735,USC00391529,8.807895623091175,US1SDLY0038,12.69418275669667,US1SDLY0016,14.880782473523928,US1SDLY0017,15.499824537868383
2014166,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,AULODRILUS,AULODRILUS,3496,3.0,1.0,33.7211806899937,-87.27143789,SmallStreams,Region_04,NRS18_AL_10188,2019.0,7/24/2019,1,BERW,12.9,Poor,US1ALWK0009,5.396519073776177,USC00013430,10.158193582036159,USC00016001,10.327771518203663,US1ALWK0003,11.324799745572443,USC00011940,11.677746468564512
2014167,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CRICOTOPUS/ORTHOCLADIUS,3623,2.0,1.0,33.8727255564127,-85.5809654,SmallStreams,Region_04,NRS18_AL_10191,2019.0,7/23/2019,1,BERW,71.65,Good,US1ALCN0001,16.41784094128595,US1ALCN0007,17.908229785952635,USC00010952,18.608134024357486,USC00014209,19.204475417428323,US1ALCN0004,22.100086591872625
2014168,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,DICRANOTA,DICRANOTA,3657,3.0,1.0,38.9255569712686,-76.64383345,SmallStreams,Region_03,NRS18_MD_10039,2019.0,7/24/2019,1,BERW,38.68,Poor,US1MDPG0101,4.114500473333204,US1MDAA0001,5.12819937025962,US1MDAA0074,5.235946586855502,US1MDAA0084,5.446779325391622,US1MDAA0094,5.800582930198416
2014169,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM,4178,12.0,1.0,47.2413172116773,-94.98502757,SmallStreams,Region_05,NRS18_MN_10260,2019.0,7/24/2019,1,BERW,45.07,Good,US1MNHB0006,1.8362364988909554,US1MNHB0033,12.770217082432717,US1MNHB0003,13.188806993781567,USR0000MITA,15.474572077109968,USC00214106,15.71690693906304
2014170,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,TRIAENODES,TRIAENODES,4378,1.0,1.0,,,,Region_04,NRS18_GA_10012,,7/24/2019,2,BETB,65.7,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2014171,MOLLUSCA,GASTROPODA,,,,GASTROPODA,3745,1.0,0.0,41.7146240334247,-76.32307464,RiversMajor,Region_03,NRS18_PA_10027,2019.0,7/24/2019,1,BETB,57.27,Good,US1PABF0005,10.390332858784031,USC00368905,10.753892594847773,USC00365889,12.033141846731073,US1PABF0003,14.25806491502294,US1PABF0006,15.829806067659398
2014172,ARTHROPODA,INSECTA,DIPTERA,SIMULIIDAE,SIMULIUM,SIMULIUM,4281,1.0,1.0,37.4714884730012,-87.11364779,RiversOther,Region_04,NRS18_KY_10041,2019.0,7/23/2019,1,BETB,19.98,Poor,USC00154836,2.175397900977639,USC00154838,3.385430766587531,US1KYML0004,8.434058325903777,USC00151227,11.43341893853314,USC00151431,11.737931620963119
2014173,ARTHROPODA,MALACOSTRACA,MYSIDA,MYSIDAE,TAPHROMYSIS,TAPHROMYSIS,4349,2.0,1.0,,,,Region_04,NRS18_KY_10012,,7/24/2019,2,BETB,5.2,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2014174,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERELLIDAE,DRUNELLA,DRUNELLA,3676,6.0,1.0,43.0969524169814,-122.4115125,SmallStreams,Region_10,NRS18_OR_10001,2019.0,7/23/2019,1,BERW,52.75,Good,USS0022F45S,14.87000937172355,USC00350745,15.80805519663014,USR0000OTOK,15.900242835925807,USR0000OMOU,17.868621321558717,USC00358536,20.079134491275525
2014175,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,TORRENTICOLIDAE,TESTUDACARUS,TESTUDACARUS,4354,,,43.3321982482268,-122.3924031,SmallStreams,Region_10,NRS18_OR_10030,2019.0,7/24/2019,1,BERW,29.87,Poor,USC00358536,7.8725816464288485,USR0000OTOK,10.303701252666478,USS0022F45S,11.764415719411513,USC00350745,12.534100485682304,USC00354835,14.241784145905191
2014176,ARTHROPODA,INSECTA,DIPTERA,SIMULIIDAE,SIMULIUM,SIMULIUM,4281,1.0,1.0,41.1484685315679,-92.53797631,SmallStreams,Region_07,NRS18_IA_10048,2019.0,7/24/2019,1,BERW,6.75,Poor,USC00132541,7.9832288905379585,USW00014950,9.462040526701015,USW00014948,10.291807526849334,US1IAWP0011,16.460033795308817,US1IAMH0004,16.830896062620113
2014177,ANNELIDA,HIRUDINEA,ARHYNCHOBDELLIDA,ERPOBDELLIDAE,ERPOBDELLA,ERPOBDELLA,3717,,,43.6220079307555,-70.86188808,LargeStreams,Region_01,NRS18_ME_10193,2019.0,7/24/2019,1,BERW,41.72,Fair,US1MEYK0041,4.335383494020783,USC00179051,5.551101901755951,US1MEYK0048,9.040561900930605,US1NHCR0001,10.252381329514517,US1MEYK0015,10.608108339936772
2014178,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARATENDIPES,PARATENDIPES,4121,4.0,1.0,36.055031255898,-98.12901111,RiversMajor,Region_06,NRS18_OK_10057,2019.0,7/23/2019,1,BERW,2.38,Poor,US1OKKN0003,9.195082616973371,US1OKKN0005,11.79736466125493,US1OKKN0004,15.76153397456534,USC00349700,17.001817329452013,USC00346629,18.28289920557591
2014179,ARTHROPODA,INSECTA,TRICHOPTERA,LEPIDOSTOMATIDAE,LEPIDOSTOMA,LEPIDOSTOMA,3895,3.0,1.0,41.8835449261405,-115.4308766,LargeStreams,Region_09,NRS18_NV_10011,2019.0,7/24/2019,1,BERW,62.38,Good,USC00264037,1.0168891666825148,USR0000NJWF,1.5897799568255628,USC00264038,5.536145245301269,USS0015H01S,6.160975117417147,USR0000NJEF,9.221533738902504
2014180,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,MICROPSECTRA,MICROPSECTRA,3981,36.0,1.0,42.9997291179233,-101.3749867,SmallStreams,Region_08,NRS18_SD_10244,2019.0,7/24/2019,1,BERW,11.45,Poor,USC00251750,11.574698651538016,US10cher016,12.72056827375933,US10cher027,14.03414882527484,US10cher019,14.869081649145716,USC00394651,19.097506341903248
2014181,ARTHROPODA,INSECTA,TRICHOPTERA,LIMNEPHILIDAE,CRYPTOCHIA,CRYPTOCHIA,3624,,,38.2711292502285,-119.3316508,SmallStreams,Region_09,NRS18_CA_10006,2019.0,7/24/2019,1,BERW,73.15,Good,USR0000CBR4,3.7068354366480745,USC00041072,9.123706092254814,USC00041076,10.343794271859936,USC00041075,11.238953383626164,USS0019L17S,19.072987502886882
2014182,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,CHEUMATOPSYCHE,CHEUMATOPSYCHE,3578,54.0,1.0,46.0526647005932,-101.4819041,RiversOther,Region_08,NRS18_ND_10017,2019.0,7/24/2019,1,BERW,55.67,Fair,USC00329219,7.293870301990253,USC00326050,17.152549346525333,USC00325090,20.044486176828066,US1SDCR0006,21.534314153130694,US1SDCR0001,28.367438642808224
2014183,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,MICROTENDIPES,MICROTENDIPES,3982,54.0,1.0,39.4912844353505,-74.65824516,SmallStreams,Region_02,NRS18_NJ_10009,2019.0,7/24/2019,1,BERW,47.72,Fair,US1NJAT0039,4.212827480140397,US1NJAT0017,4.5619638686035895,US1NJAT0003,4.864834206591623,US1NJAT0045,5.632733777549199,USW00013753,7.903044442522468
2014184,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,NAIDIDAE,4003,13.0,0.0,,,,Region_03,NRS18_DE_10006,,7/24/2019,2,BETB,31.77,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2014185,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,NAIDIDAE,4003,12.0,0.0,40.4222993891988,-74.09782754,SmallStreams,Region_02,NRS18_NJ_10034,2019.0,7/25/2019,1,BERW,23.42,Poor,USC00286154,0.6492169968939819,US1NJMN0029,0.9430067744608102,US1NJMN0011,2.224672731858059,US1NJMN0007,5.923597083537555,US1NJMN0006,6.795057145728413
2014186,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,MICROTENDIPES,MICROTENDIPES,3982,17.0,1.0,41.1869332861537,-111.9922677,RiversMajor,Region_08,NRS18_UT_10025,2019.0,7/24/2019,1,BERW,38.35,Poor,US1UTWB0030,1.0276922772589927,USW00024126,2.213875467190115,US1UTWB0025,2.611761550721341,US1UTWB0015,2.969726991296324,USC00426400,3.8234921970660367
2014187,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,ANCYLIDAE,FERRISSIA,FERRISSIA,3735,,,43.0019097233364,-89.5908838,LargeStreams,Region_05,NRS18_WI_10042,2019.0,7/25/2019,1,BERW,27.9,Fair,US1WIDA0094,3.129937384240181,US1WIDA0124,3.304692477842504,US1WIDA0077,3.5951799146540795,US1WIDA0049,4.483674137974896,US1WIDA0175,5.512792450743372
2014188,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,CAENIS,CAENIS,3542,4.0,1.0,41.587556989147,-94.39743921,LargeStreams,Region_07,NRS18_IA_10006,2019.0,7/25/2019,1,BERW,49.98,Good,USC00133509,12.245798467293604,US1IADL0014,16.578915969991094,USC00132240,16.735169433217603,US1IAGT0002,20.606937004077892,USC00136920,21.517180258050953
2014189,ARTHROPODA,INSECTA,ODONATA,,,ODONATA,4056,3.0,0.0,31.4852753406588,-94.59703,SmallStreams,Region_06,NRS18_TX_10254,2019.0,7/24/2019,1,BERW,41.28,Fair,USC00419854,5.664896904516595,US1TXNC0007,12.167559393899404,USC00416176,13.708897462574694,USW00053948,14.807889078424576,USC00416177,15.21990219830379
2014190,MOLLUSCA,GASTROPODA,,,,GASTROPODA,3745,7.0,0.0,31.5160955609542,-95.11218309,LargeStreams,Region_06,NRS18_TX_10001,2019.0,7/23/2019,1,BERW,55.33,Good,USC00410190,10.582609760603004,USR0000TRAT,13.654983561795811,USC00417436,14.901445287684309,USC00410185,15.138773088861113,USC00415415,22.929148885546198
2014191,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,BAETIDAE,3500,1.0,0.0,46.4708013229452,-98.41742325,RiversMajor,Region_08,NRS18_ND_10045,2019.0,7/25/2019,1,BETB,64.57,Good,USC00323665,5.1837438392310915,USC00320720,10.961760642007969,USC00324937,15.414759249547776,US1NDLM0001,16.298063114240968,US1NDLM0008,16.534745461616993
2014192,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,HEXATOMA,HEXATOMA,3817,2.0,1.0,43.1678019348176,-123.6912637,SmallStreams,Region_10,NRS18_OR_10045,2019.0,7/25/2019,1,BERW,73.6,Good,USC00357112,7.096474469977433,USC00352900,9.975112881006629,USC00352974,11.395659192989724,USC00357866,11.616804874049148,US1ORDG0016,13.337904244237965
2014193,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOPHLEBIIDAE,,LEPTOPHLEBIIDAE,3904,4.0,1.0,47.0151908759574,-108.1650041,RiversOther,Region_08,NRS18_MT_10025,2019.0,7/24/2019,1,BERW,48.22,Fair,US1MTPT0001,8.560823514160939,USC00249052,8.785304992127038,USC00249047,12.842892102913709,USC00249048,13.732890413955289,USC00245872,25.97539290009937
2014194,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,HEPTAGENIIDAE,3802,4.0,0.0,46.7919300306092,-107.8371055,RiversMajor,Region_08,NRS18_MT_11470,2019.0,7/24/2019,1,BERW,73.22,Good,USC00245596,21.405653253807074,US1MTMH0013,21.553155641995826,US1MTRB0009,23.505924658254372,USC00245872,25.595553417465105,US1MTRB0008,28.081752269500324
2014195,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CRYPTOTENDIPES,CRYPTOTENDIPES,3628,2.0,1.0,33.1734555563427,-83.82379567,RiversMajor,Region_04,NRS18_GA_10010,2019.0,7/25/2019,1,BETB,11.33,Poor,US1GAMN0004,2.024262134418636,USC00091453,6.12227118606629,USC00094728,7.409421470436783,USR0000GOCO,10.961690690216919,US1GAMN0003,15.30849444852942
2014196,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,LABIOBAETIS,LABIOBAETIS,4774,3.0,1.0,,,,Region_04,NRS18_KY_10002,,7/25/2019,2,BETB,18.18,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2014197,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DICROTENDIPES,DICROTENDIPES,3658,3.0,1.0,43.3127280693346,-114.1155635,LargeStreams,Region_10,NRS18_ID_10007,2019.0,7/24/2019,1,BERW,37.17,Poor,USC00107040,3.9801249743444718,USC00101461,13.792394605871298,US1IDBN0003,20.130246003697224,USC00105505,20.218716007408926,USC00100774,20.639416443456348
2014198,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,SPERCHONIDAE,SPERCHON,SPERCHON,4296,1.0,1.0,37.7731997121306,-82.32323926,RiversOther,Region_04,NRS18_KY_10018,2019.0,7/25/2019,1,BETB,47.08,Good,USC00464816,9.49430964831278,USC00154642,10.013105719906603,USC00469610,10.990211528004272,USC00469613,11.182003661028233,USC00158397,11.84639111190875
2014199,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,HYGROBATIDAE,ATRACTIDES,ATRACTIDES,3490,1.0,1.0,44.8992783955282,-112.2600543,LargeStreams,Region_08,NRS18_MT_10035,2019.0,7/25/2019,1,BERW,46.68,Fair,USS0012E07S,19.910138774363126,USC00241989,20.483140845301293,USC00240110,24.850119291095154,USC00244245,25.622640149831394,USC00240111,25.829089666341094
2014200,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CRICOTOPUS/ORTHOCLADIUS,3623,4.0,1.0,38.7772713973563,-119.7590081,LargeStreams,Region_09,NRS18_CA_10548,2019.0,7/25/2019,1,BERW,43.27,Fair,USC00049775,3.61595632808679,USC00045356,9.670844539408403,USR0000CMRK,10.470423270988576,US1NVDG0011,11.914172981106338,USS0019L41S,13.022999089702514
2014201,ARTHROPODA,INSECTA,DIPTERA,MUSCIDAE,,MUSCIDAE,3996,2.0,1.0,46.1105894941128,-106.4503916,RiversOther,Region_08,NRS18_MT_10087,2019.0,7/25/2019,1,BERW,66.7,Good,USC00246440,1.7671418280370994,USC00243099,21.568967057915703,US1MTRB0006,23.54989760327827,US1MTRB0014,23.648508038046913,USC00243098,24.96888237037132
2014202,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,,GAMMARIDAE,3743,6.0,0.0,30.0037646816572,-94.2970705,SmallStreams,Region_06,NRS18_TX_10645,2019.0,7/25/2019,1,BERW,40.28,Poor,USC00410613,7.221069425634394,US1TXJJ0023,9.636103734608081,US1TXJJ0009,12.34209903346056,US1TXJJ0026,13.58225420414836,US1TXJJ0011,13.789375171257998
2014203,ARTHROPODA,INSECTA,COLEOPTERA,DRYOPIDAE,HELICHUS,HELICHUS,3788,,,44.1400378482368,-70.28093883,SmallStreams,Region_01,NRS18_ME_10044,2019.0,7/26/2019,1,BERW,78.48,Good,US1MEAN0041,3.300705850295955,US1MEAN0012,5.054705171847892,US1MEAN0052,5.0896755218921435,US1MEAN0015,5.252738038880619,US1MEAN0007,5.297102665692775
2014204,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PRODIAMESA,PRODIAMESA,4193,,,43.7664441821408,-70.76903158,SmallStreams,Region_01,NRS18_ME_10008,2019.0,7/25/2019,1,BERW,23.32,Poor,USC00171670,4.483617759030626,US1MEYK0067,6.1951867623064825,US1MEYK0025,7.76271937821651,US1MEYK0046,7.996736706357036,USC00173800,9.617582533733454
2014205,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,DERO,DERO,3646,1.0,1.0,,,,Region_08,NRS18_ND_10002,,7/26/2019,2,BETB,14.57,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2014206,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,LOPESCLADIUS,LOPESCLADIUS,3939,16.0,1.0,41.372929576821,-97.4436625,RiversMajor,Region_07,NRS18_NE_10052,2019.0,7/24/2019,1,BETB,31.68,Fair,US10plat001,1.9488463722819167,US10polk016,2.5562894186273915,USC00252465,3.5024887648095238,US1NEBU0001,6.3790630937033415,US10plat004,9.486042459275183
