PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,SITETYPE,INDEX_VISIT,SITESAMP,AG_ECO9,SAMPLE_TYPE,METRIC_TAXA_ROOT,COMP_PT,DIVS_PT,FEED_PT,HABT_PT,RICH_PT,TOLR_PT,MMI_BENT,BENT_MMI_COND
6/12/2023,2014158,NRS_MT-10314,NRS18_MT_10012,7/22/2019,1,MT,PROB,,Y,NPL,BERW,WSA,9.12,10,10,10,10,9.17,97.15,Good
6/12/2023,2014159,NRS_MT-10380,NRS18_MT_10047,7/23/2019,1,MT,PROB,,Y,NPL,BETB,WSA,8.13,7.01,6,7.46,10,6.25,74.75,Good
6/12/2023,2014160,NRS_ND-10434,NRS18_ND_10034,7/23/2019,1,ND,PROB,,Y,NPL,BERW,WSA,4.22,7.56,4,8.77,2.86,4.17,52.63,Fair
6/12/2023,2014161,NRS_KS-10269,NRS18_KS_10120,7/22/2019,1,KS,PROB,,Y,SPL,BERW,WSA,4.64,7.58,4.29,3.31,6,1.43,45.42,Good
6/12/2023,2014162,NRS_KS-10205,NRS18_KS_10024,7/23/2019,1,KS,PROB,,Y,TPL,BERW,WSA,7.49,4.66,1.25,3.53,4,3.53,40.77,Good
6/12/2023,2014163,NRS_IA-10159,NRS18_IA_10658,7/23/2019,1,IA,PROB,,Y,TPL,BETB,WSA,6.02,9.26,3.75,3.53,8,6.7,62.1,Good
6/12/2023,2014164,NRS_ME-10294,NRS18_ME_10012,7/23/2019,1,ME,PROB,,Y,NAP,BETB,WSA,0.99,0,1.11,0,0,0,3.5,Poor
6/12/2023,2014165,NRS_SD-10462,NRS18_SD_10048,7/23/2019,1,SD,PROB,,Y,NPL,BETB,WSA,10,6.65,0,4.81,7.14,2.5,51.83,Fair
6/12/2023,2014166,NRS_AL-10102,NRS18_AL_10188,7/24/2019,1,AL,PROB,,Y,SAP,BERW,WSA,2.21,3.31,2.22,0,0,0,12.9,Poor
6/12/2023,2014167,NRS_AL-10105,NRS18_AL_10191,7/23/2019,1,AL,PROB,,Y,SAP,BERW,WSA,5.1,10,10,4.4,8,5.49,71.65,Good
6/12/2023,2014168,NRS_MD-10093,NRS18_MD_10039,7/24/2019,1,MD,PROB,,Y,CPL,BERW,WSA,6.04,4.97,1.25,4.23,1.25,5.47,38.68,Poor
6/12/2023,2014169,NRS_MN-10219,NRS18_MN_10260,7/24/2019,1,MN,PROB,,Y,UMW,BERW,WSA,0.54,5.74,2.86,6.08,3.89,7.93,45.07,Good
6/12/2023,2014170,NRS_GA-10123,NRS18_GA_10012,7/24/2019,2,GA,PROB,,Y,CPL,BETB,WSA,8.78,4.97,6.25,5.23,8.75,5.44,65.7,Good
6/12/2023,2014171,NRS_PA-10088,NRS18_PA_10027,7/24/2019,1,PA,PROB,,Y,NAP,BETB,WSA,5.42,7.65,8.89,2.75,6.19,3.46,57.27,Good
6/12/2023,2014172,NRS_KY-10088,NRS18_KY_10041,7/23/2019,1,KY,PROB,,Y,TPL,BETB,WSA,0.99,0,0,0,1,10,19.98,Poor
6/12/2023,2014173,NRS_KY-10079,NRS18_KY_10012,7/24/2019,2,KY,PROB,,Y,TPL,BETB,WSA,0.81,1.31,0,0,1,0,5.2,Poor
6/12/2023,2014174,NRS_OR-10474,NRS18_OR_10001,7/23/2019,1,OR,PROB,,Y,WMT,BERW,WSA,5.42,8.53,2.86,2.15,8.24,4.45,52.75,Good
6/12/2023,2014175,NRS_OR-10617,NRS18_OR_10030,7/24/2019,1,OR,PROB,,Y,WMT,BERW,WSA,1.93,9.01,2.86,0,4.12,0,29.87,Poor
6/12/2023,2014176,NRS_IA-10129,NRS18_IA_10048,7/24/2019,1,IA,PROB,,Y,TPL,BERW,WSA,0,0,0,1.18,0,2.87,6.75,Poor
6/12/2023,2014177,NRS_ME-10326,NRS18_ME_10193,7/24/2019,1,ME,PROB,,Y,NAP,BERW,WSA,4.95,4.89,3.33,1.14,8.1,2.62,41.72,Fair
6/12/2023,2014178,NRS_OK-10055,NRS18_OK_10057,7/23/2019,1,OK,PROB,,Y,SPL,BERW,WSA,0,0,0,0,0,1.43,2.38,Poor
6/12/2023,2014179,NRS_NV-10360,NRS18_NV_10011,7/24/2019,1,NV,PROB,,Y,XER,BERW,WSA,9.79,3.81,8.57,4.96,5.88,4.42,62.38,Good
6/12/2023,2014180,NRS_SD-10477,NRS18_SD_10244,7/24/2019,1,SD,PROB,,Y,SPL,BERW,WSA,0,6.45,0,0.42,0,0,11.45,Poor
6/12/2023,2014181,NRS_CA-10844,NRS18_CA_10006,7/24/2019,1,CA,PROB,,Y,XER,BERW,WSA,8.26,5.91,5.71,7.61,7.65,8.75,73.15,Good
6/12/2023,2014182,NRS_ND-10372,NRS18_ND_10017,7/24/2019,1,ND,PROB,,Y,NPL,BERW,WSA,3.98,6.85,8,8.38,2.86,3.33,55.67,Fair
6/12/2023,2014183,NRS_NJ-10058,NRS18_NJ_10009,7/24/2019,1,NJ,PROB,,Y,CPL,BERW,WSA,9.82,2.49,3.75,1.71,4.38,6.48,47.72,Fair
6/12/2023,2014184,NRS_DE-10062,NRS18_DE_10006,7/24/2019,2,DE,PROB,,Y,CPL,BETB,WSA,2.44,5.8,2.5,4.46,1.88,1.98,31.77,Poor
6/12/2023,2014185,NRS_NJ-10071,NRS18_NJ_10034,7/25/2019,1,NJ,PROB,,Y,CPL,BERW,WSA,1.75,3.55,5,2.4,0,1.35,23.42,Poor
6/12/2023,2014186,NRS_UT-10369,NRS18_UT_10025,7/24/2019,1,UT,PROB,,Y,XER,BERW,WSA,3.37,5.08,4.29,5.93,2.94,1.4,38.35,Poor
6/12/2023,2014187,NRS_WI-10190,NRS18_WI_10042,7/25/2019,1,WI,PROB,,Y,UMW,BERW,WSA,3.92,1.29,1.43,6.78,1.11,2.21,27.9,Fair
6/12/2023,2014188,NRS_IA-10078,NRS18_IA_10006,7/25/2019,1,IA,PROB,,Y,TPL,BERW,WSA,6.49,5.91,0,0.59,7,10,49.98,Good
6/12/2023,2014189,NRS_TX-10336,NRS18_TX_10254,7/24/2019,1,TX,PROB,,Y,CPL,BERW,WSA,4.33,7.69,3.75,4.23,1.88,2.89,41.28,Fair
6/12/2023,2014190,NRS_TX-10166,NRS18_TX_10001,7/23/2019,1,TX,PROB,,Y,CPL,BERW,WSA,5.58,6.8,7.5,2.64,5.62,5.06,55.33,Good
6/12/2023,2014191,NRS_ND-10445,NRS18_ND_10045,7/25/2019,1,ND,PROB,,Y,TPL,BETB,WSA,10,6.25,1.25,5.88,8,7.36,64.57,Good
6/12/2023,2014192,NRS_OR-10530,NRS18_OR_10045,7/25/2019,1,OR,PROB,,Y,WMT,BERW,WSA,6.66,10,7.14,3.59,10,6.77,73.6,Good
6/12/2023,2014193,NRS_MT-10299,NRS18_MT_10025,7/24/2019,1,MT,PROB,,Y,NPL,BERW,WSA,2.99,7.36,4,7.14,2.86,4.58,48.22,Fair
6/12/2023,2014194,NRS_MT-10561,NRS18_MT_11470,7/24/2019,1,MT,PROB,,Y,NPL,BERW,WSA,10,7.36,6,5.57,10,5,73.22,Good
6/12/2023,2014195,NRS_GA-10063,NRS18_GA_10010,7/25/2019,1,GA,PROB,,Y,SAP,BETB,WSA,1.26,5.54,0,0,0,0,11.33,Poor
6/12/2023,2014196,NRS_KY-10028,NRS18_KY_10002,7/25/2019,2,KY,PROB,,Y,TPL,BETB,WSA,2.73,0,0,0,1,7.18,18.18,Poor
6/12/2023,2014197,NRS_ID-10237,NRS18_ID_10007,7/24/2019,1,ID,PROB,,Y,XER,BERW,WSA,6.33,4.37,4.29,2.55,4.12,0.64,37.17,Poor
6/12/2023,2014198,NRS_KY-10087,NRS18_KY_10018,7/25/2019,1,KY,PROB,,Y,SAP,BETB,WSA,7.98,5.4,4.44,0.51,5,4.92,47.08,Good
6/12/2023,2014199,NRS_MT-10354,NRS18_MT_10035,7/25/2019,1,MT,PROB,,Y,WMT,BERW,WSA,4.38,4.96,5.71,6.61,2.94,3.41,46.68,Fair
6/12/2023,2014200,NRS_CA-11354,NRS18_CA_10548,7/25/2019,1,CA,PROB,,Y,XER,BERW,WSA,8.16,1.95,4.29,4.84,2.94,3.78,43.27,Fair
6/12/2023,2014201,NRS_MT-10302,NRS18_MT_10087,7/25/2019,1,MT,PROB,,Y,NPL,BERW,WSA,2.63,10,8,3.92,7.14,8.33,66.7,Good
6/12/2023,2014202,NRS_TX-10365,NRS18_TX_10645,7/25/2019,1,TX,PROB,,Y,CPL,BERW,WSA,2.78,4.67,3.75,4.33,2.5,6.14,40.28,Poor
6/12/2023,2014203,NRS_ME-10325,NRS18_ME_10044,7/26/2019,1,ME,PROB,,Y,NAP,BERW,WSA,6.41,7.31,10,5.95,10,7.42,78.48,Good
6/12/2023,2014204,NRS_ME-10298,NRS18_ME_10008,7/25/2019,1,ME,PROB,,Y,NAP,BERW,WSA,3.47,3.37,0,0,3.81,3.34,23.32,Poor
6/12/2023,2014205,NRS_ND-10282,NRS18_ND_10002,7/26/2019,2,ND,PROB,,Y,TPL,BETB,WSA,0.08,4.32,3.75,0.59,0,0,14.57,Poor
6/12/2023,2014206,NRS_NE-10181,NRS18_NE_10052,7/24/2019,1,NE,PROB,,Y,SPL,BETB,WSA,4.1,5.02,0,4.46,4,1.43,31.68,Fair
6/12/2023,2014207,NRS_AL-10097,NRS18_AL_10025,7/25/2019,1,AL,PROB,,Y,SAP,BETB,WSA,5.41,2.01,6.67,4.46,4.5,3.84,44.82,Fair
6/12/2023,2014208,NRS_IA-10152,NRS18_IA_10356,7/26/2019,1,IA,PROB,,Y,TPL,BETB,WSA,1.84,7.27,0,1.76,2,1.14,23.35,Poor
6/12/2023,2014209,NRS_MT-10305,NRS18_MT_10006,7/26/2019,1,MT,PROB,,Y,WMT,BERW,WSA,5.77,5.36,8.57,4.71,5.29,5.82,59.2,Good
6/12/2023,2014210,NRS_NY-10085,NRS18_NY_10072,7/28/2019,1,NY,PROB,,Y,NAP,BERW,WSA,7.31,3.98,2.22,4.4,8.57,8.15,57.72,Good
6/12/2023,2014211,NRS_NY-10164,NRS18_NY_10055,7/25/2019,1,NY,PROB,,Y,NAP,BERW,WSA,3.35,7.07,0,0,3.33,3.2,28.25,Poor
6/12/2023,2014212,NRS_ND-10428,NRS18_ND_10028,7/25/2019,1,ND,PROB,,Y,NPL,BERW,WSA,4.22,8.53,4,5.3,4.29,4.17,50.85,Fair
6/12/2023,2014213,NRS_MN-10206,NRS18_MN_10069,7/28/2019,1,MN,PROB,,Y,TPL,BETB,WSA,6.68,8.41,2.5,6.47,9,5.62,64.47,Good
6/12/2023,2014214,NRS_MN-10139,NRS18_MN_10036,7/28/2019,1,MN,PROB,,Y,TPL,BETB,WSA,8.24,6.19,5,4.12,6,3.53,55.13,Good
6/12/2023,2014215,NRS_IN-10112,NRS18_IN_11547,7/28/2019,1,IN,PROB,,Y,TPL,BETB,WSA,3.45,7.44,2.5,2.35,3,0,31.23,Fair
6/12/2023,2014216,NRS_MT-10407,NRS18_MT_10030,7/27/2019,1,MT,PROB,,Y,WMT,BERW,WSA,6.47,5.63,7.14,6.05,6.47,3.66,59.03,Good
6/12/2023,2014217,NRS_MT-10517,NRS18_MT_10120,7/28/2019,1,MT,PROB,,Y,NPL,BERW,WSA,6.04,10,8,8.85,10,9.17,86.77,Good
6/12/2023,2014218,NRS_FL-10209,NRS18_FL_10183,7/29/2019,1,FL,PROB,,Y,CPL,BETB,WSA,5.91,6.21,2.5,3.52,1.88,2.68,37.83,Poor
6/12/2023,2014219,NRS_NY-10084,NRS18_NY_10071,7/29/2019,1,NY,PROB,,Y,NAP,BERW,WSA,6.09,4.94,8.89,6.89,7.62,6.83,68.77,Good
6/12/2023,2014220,NRS_ID-10485,NRS18_ID_10843,7/29/2019,1,ID,PROB,,Y,XER,BETB,WSA,6.84,5.73,5.71,6.54,7.65,6.47,64.9,Good
6/12/2023,2014221,NRS_MN-10135,NRS18_MN_10020,7/29/2019,2,MN,PROB,,Y,TPL,BETB,WSA,3.66,5.85,0,1.76,3,1.91,26.97,Fair
6/12/2023,2014222,NRS_ME-10312,NRS18_ME_10016,7/28/2019,1,ME,PROB,,Y,NAP,BETB,WSA,0,1.17,0,0,0,0,1.95,Poor
6/12/2023,2014223,NRS_CO-10505,NRS18_CO_RF007,7/29/2019,1,CO,HAND,,Y,WMT,BERW,WSA,4.55,7.2,5.71,4.26,3.53,3.9,48.58,Fair
6/12/2023,2014224,NRS_ME-10315,NRS18_ME_10019,7/29/2019,1,ME,PROB,,Y,NAP,BERW,WSA,2.64,2.03,2.22,1.68,3.33,4.02,26.53,Poor
6/12/2023,2014225,NRS_MN-10224,NRS18_MN_10405,7/29/2019,1,MN,PROB,,Y,TPL,BETB,WSA,2.01,0,0,0.59,2,0.59,8.65,Poor
6/12/2023,2014226,NRS_IN-10062,NRS18_IN_10009,7/29/2019,1,IN,PROB,,Y,TPL,BETB,WSA,8.43,5.8,0,1.76,5,6.39,45.63,Good
6/12/2023,2014227,NRS_NE-10031,NRS18_NE_10003,7/29/2019,1,NE,PROB,,Y,SPL,BERW,WSA,10,5.64,0,8.22,7.33,4.29,59.13,Good
6/12/2023,2014228,NRS_OK-10183,NRS18_OK_10031,7/29/2019,1,OK,PROB,,Y,SAP,BERW,WSA,6.29,0,0,0,0,7,22.15,Poor
6/12/2023,2014229,NRS_KS-10093,NRS18_KS_10012,7/29/2019,1,KS,PROB,,Y,TPL,BERW,WSA,1.58,6.82,1.25,2.35,4,7.18,38.63,Fair
6/12/2023,2014230,NRS_MI-10105,NRS18_MI_10024,7/29/2019,1,MI,PROB,,Y,UMW,BETB,WSA,2.4,5.1,4.29,7.14,5.56,4.49,48.3,Good
6/12/2023,2014231,NRS_NV-10484,NRS18_NV_10192,7/29/2019,1,NV,PROB,,Y,XER,BERW,WSA,8.98,6.2,4.29,3.51,7.06,4.32,57.27,Good
6/12/2023,2014232,NRS_MT-10401,NRS18_MT_10114,7/26/2019,1,MT,PROB,,Y,NPL,BERW,WSA,10,3.86,2,6.76,10,5,62.7,Good
6/12/2023,2014233,NRS_MT-10367,NRS18_MT_10108,7/28/2019,1,MT,PROB,,Y,NPL,BERW,WSA,1.23,4.92,2,3.98,2.86,0.42,25.68,Poor
6/12/2023,2014234,NRS_MT-10544,NRS18_MT_10589,7/28/2019,1,MT,PROB,,Y,NPL,BERW,WSA,4.58,6.7,6,8.52,4.29,3.33,55.7,Fair
6/12/2023,2014235,NRS_MT-10548,NRS18_MT_10593,7/29/2019,1,MT,PROB,,Y,NPL,BERW,WSA,1.23,1.83,6,5.63,2.86,1.25,31.33,Poor
6/12/2023,2014236,NRS_MT-10329,NRS18_MT_10083,7/29/2019,1,MT,PROB,,Y,NPL,BERW,WSA,8.2,4.21,8,7.9,7.14,5.83,68.8,Good
6/12/2023,2014237,NRS_NJ-10065,NRS18_NJ_10016,7/30/2019,1,NJ,PROB,,Y,CPL,BETB,WSA,0,0,2.5,1.41,0,2.25,10.27,Poor
6/12/2023,2014238,NRS_MN-10072,NRS18_MN_10017,7/30/2019,1,MN,PROB,,Y,UMW,BETB,WSA,3.12,3.87,2.86,2.22,0.56,0,21.05,Poor
6/12/2023,2014239,NRS_WI-10260,NRS18_WI_10992,7/30/2019,1,WI,PROB,,Y,TPL,BETB,WSA,0.88,0,0,1.76,0,0,4.4,Poor
6/12/2023,2014240,NRS_CO-10504,NRS18_CO_RF006,7/30/2019,1,CO,HAND,,Y,WMT,BERW,WSA,5.15,3.13,4.29,6.61,3.53,6.45,48.6,Fair
6/12/2023,2014241,NRS_ME-10284,NRS18_ME_10010,7/30/2019,1,ME,PROB,,Y,NAP,BETB,WSA,0.62,0,0,0,0,0,1.03,Poor
6/12/2023,2014242,NRS_TX-10116,NRS18_TX_10015,7/29/2019,1,TX,PROB,,Y,SPL,BETB,WSA,9.59,8.06,7.14,8.87,10,5.71,82.28,Good
6/12/2023,2014243,NRS_KS-10248,NRS18_KS_10099,7/30/2019,1,KS,PROB,,Y,SPL,BERW,WSA,4.44,6.49,5.71,0.89,4,4.29,43.03,Good
6/12/2023,2014244,NRS_IN-10067,NRS18_IN_10015,7/30/2019,1,IN,PROB,,Y,SAP,BETB,WSA,7.93,2.88,0,0.55,0.5,1.51,22.28,Poor
6/12/2023,2014245,NRS_WV-10028,NRS18_WV_10001,7/30/2019,1,WV,PROB,,Y,SAP,BERW,WSA,6.29,7.63,8.89,6.03,3.5,0.64,54.97,Good
6/12/2023,2014246,NRS_IA-10142,NRS18_IA_10027,7/30/2019,1,IA,PROB,,Y,TPL,BETB,WSA,10,4.89,1.25,2.35,9,10,62.48,Good
6/12/2023,2014247,NRS_OR-10511,NRS18_OR_10005,7/30/2019,1,OR,PROB,,Y,WMT,BERW,WSA,6.34,6.59,4.29,0.96,8.82,3.18,50.3,Good
6/12/2023,2014248,NRS_DE-10063,NRS18_DE_10009,7/30/2019,1,DE,PROB,,Y,CPL,BETB,WSA,8.39,1.66,1.25,1.22,0,0,20.87,Poor
6/12/2023,2014249,NRS_MT-10310,NRS18_MT_10010,7/30/2019,1,MT,PROB,,Y,NPL,BERW,WSA,4.06,4.67,2,4.41,8.57,3.75,45.77,Fair
6/12/2023,2014250,NRS_MT-10362,NRS18_MT_10040,7/30/2019,1,MT,PROB,,Y,NPL,BERW,WSA,0.97,8.22,4,5.02,2.86,0.42,35.82,Poor
6/12/2023,2014251,NRS_MT-10284,NRS18_MT_10003,7/30/2019,1,MT,PROB,,Y,NPL,BERW,WSA,7.64,10,10,9.22,10,10,94.77,Good
6/12/2023,2014252,NRS_NH-10102,NRS18_NH_10006,7/31/2019,2,NH,PROB,,Y,NAP,BERW,WSA,7.26,4.23,2.22,3.83,8.1,8.47,56.85,Good
6/12/2023,2014253,NRS_WI-10209,NRS18_WI_10061,7/31/2019,1,WI,PROB,,Y,TPL,BETB,WSA,0.13,2.44,3.75,0,2,0,13.87,Poor
6/12/2023,2014254,NRS_FL-10031,NRS18_FL_10002,7/31/2019,2,FL,PROB,,Y,CPL,BETB,WSA,8.62,1.95,2.5,2.64,3.12,4.82,39.42,Poor
6/12/2023,2014255,NRS_NY-10196,NRS18_NY_10268,7/31/2019,1,NY,PROB,,Y,NAP,BERW,WSA,1.22,3.64,0,0,1.43,1.27,12.6,Poor
6/12/2023,2014256,NRS_IN-10024,NRS18_IN_10002,7/31/2019,1,IN,PROB,,Y,TPL,BETB,WSA,8.29,3.92,0,1.18,2,10,42.32,Good
6/12/2023,2014257,NRS_IA-10059,NRS18_IA_10009,7/31/2019,1,IA,PROB,,Y,TPL,BETB,WSA,10,1.31,1.25,2.94,4,7,44.17,Good
6/12/2023,2014258,NRS_PA-10048,NRS18_PA_10011,7/31/2019,1,PA,PROB,,Y,NAP,BETB,WSA,4.32,0.86,3.33,4.8,3.33,4.37,35.02,Poor
6/12/2023,2014259,NRS_CA-11364,NRS18_CA_10889,7/31/2019,1,CA,PROB,,Y,WMT,,,,,,,,,,Not Assessed
6/12/2023,2014260,NRS_CO-10507,NRS18_CO_RF015,7/31/2019,1,CO,HAND,,Y,WMT,BERW,WSA,4.59,6.39,4.29,6.05,4.71,2.45,47.47,Fair
6/12/2023,2014261,NRS_MT-10437,NRS18_MT_10094,7/31/2019,1,MT,PROB,,Y,NPL,BERW,WSA,7.29,9.24,6,10,7.14,7.08,77.92,Good
6/12/2023,2014262,NRS_CA-10802,NRS18_CA_10013,7/30/2019,1,CA,PROB,,Y,WMT,BETB,WSA,10,0,4.29,7.53,5.29,7,56.85,Good
6/12/2023,2014263,NRS_CA-10782,NRS18_CA_10002,7/29/2019,2,CA,PROB,,Y,WMT,BETB,WSA,0.84,6.09,1.43,0.18,0,0,14.23,Poor
6/12/2023,2014264,NRS_NE-10209,NRS18_NE_10678,7/30/2019,1,NE,PROB,,Y,SPL,BERW,WSA,3.98,5.5,2.86,6.25,4.67,4.29,45.92,Good
6/12/2023,2014265,NRS_OR-10632,NRS18_OR_10069,7/31/2019,1,OR,PROB,,Y,WMT,BERW,WSA,6.56,6.01,5.71,5.96,8.24,6.81,65.48,Good
6/12/2023,2014266,NRS_MN-10216,NRS18_MN_10257,7/31/2019,1,MN,PROB,,Y,UMW,BERW,WSA,1.44,7.42,7.14,6.78,3.89,1.49,46.93,Good
6/12/2023,2014267,NRS_MT-10513,NRS18_MT_10072,7/31/2019,1,MT,PROB,,Y,NPL,BETB,WSA,7.94,9.04,6,6.46,10,8.75,80.32,Good
6/12/2023,2014268,NRS_MI-10156,NRS18_MI_10057,7/31/2019,1,MI,PROB,,Y,UMW,BETB,WSA,5.79,10,4.29,2.94,10,4.86,63.13,Good
6/12/2023,2014269,NRS_NV-10480,NRS18_NV_10188,7/31/2019,1,NV,PROB,,Y,XER,BERW,WSA,10,1.8,4.29,4.84,5.88,6.21,55.03,Fair
6/12/2023,2014270,NRS_NV-10341,NRS18_NV_10010,7/30/2019,1,NV,PROB,,Y,XER,BERW,WSA,6.53,6.53,5.71,3.98,1.18,0,39.88,Poor
6/12/2023,2014271,NRS_MI-10154,NRS18_MI_10055,7/31/2019,1,MI,PROB,,Y,UMW,BETB,WSA,3.74,4.71,0,6.69,0,2.04,28.63,Fair
6/12/2023,2014272,NRS_NJ-10038,NRS18_NJ_10008,8/1/2019,1,NJ,PROB,,Y,SAP,BETB,WSA,2.21,5.61,7.78,1.83,2,1.56,34.98,Fair
6/12/2023,2014273,NRS_UT-10348,NRS18_UT_10011,7/30/2019,1,UT,PROB,,Y,WMT,BERW,WSA,1.76,5.55,2.86,0.46,2.35,0,21.63,Poor
6/12/2023,2014274,NRS_ME-10272,NRS18_ME_10005,8/1/2019,1,ME,PROB,,Y,NAP,BETB,WSA,4.49,4.57,2.22,0.07,5.24,2.9,32.48,Poor
6/12/2023,2014275,NRS_ND-10432,NRS18_ND_10032,8/1/2019,1,ND,PROB,,Y,NPL,BERW,WSA,5.11,10,6,2.04,10,10,71.92,Good
6/12/2023,2014276,NRS_MN-10229,NRS18_MN_10556,8/1/2019,1,MN,PROB,,Y,UMW,BETB,WSA,7.78,2.97,1.43,8.83,3.33,1.05,42.32,Good
6/12/2023,2014277,NRS_IA-10160,NRS18_IA_10659,8/1/2019,1,IA,PROB,,Y,TPL,BETB,WSA,5.26,6.36,3.75,2.35,7,5.74,50.77,Good
6/12/2023,2014278,NRS_MT-10547,NRS18_MT_10592,8/1/2019,1,MT,PROB,,Y,NPL,BERW,WSA,2.12,2.49,2,7.51,2.86,3.75,34.55,Poor
6/12/2023,2014279,NRS_IN-10028,NRS18_IN_10007,8/1/2019,1,IN,PROB,,Y,TPL,BETB,WSA,5.3,2.22,0,0,1,10,30.87,Fair
6/12/2023,2014280,NRS_FL-10134,NRS18_FL_10007,8/1/2019,2,FL,PROB,,Y,CPL,BETB,WSA,7.19,5.03,3.75,1.76,3.75,6.43,46.52,Fair
6/12/2023,2014281,NRS_MT-10287,NRS18_MT_10019,8/1/2019,1,MT,PROB,,Y,NPL,BETB,WSA,2.63,5.43,4,3.92,1.43,2.08,32.48,Poor
6/12/2023,2014282,NRS_PA-10126,NRS18_PA_10045,8/1/2019,1,PA,PROB,,Y,SAP,BETB,WSA,5.69,7.19,3.33,0.81,4.5,1.72,38.73,Fair
6/12/2023,2014283,NRS_TX-10221,NRS18_TX_10018,8/1/2019,1,TX,PROB,,Y,CPL,BETB,WSA,9.64,3.25,2.5,1.25,4.38,6.9,46.53,Fair
6/12/2023,2014284,NRS_TX-10125,NRS18_TX_10085,7/31/2019,2,TX,PROB,,Y,SPL,BETB,WSA,4.27,1.52,0,0,0.67,0,10.77,Poor
6/12/2023,2014285,NRS_MI-10107,NRS18_MI_10021,8/1/2019,1,MI,PROB,,Y,UMW,BETB,WSA,4.41,6.65,0,4.8,3.89,4.75,40.83,Good
6/12/2023,2014286,NRS_ID-10260,NRS18_ID_10022,7/31/2019,1,ID,PROB,,Y,WMT,BERW,WSA,4.46,7.94,5.71,3.15,7.06,3.51,53.05,Good
6/12/2023,2014287,NRS_ID-10424,NRS18_ID_10117,8/1/2019,1,ID,PROB,,Y,WMT,BERW,WSA,7.09,3.64,7.14,7.2,4.12,4.23,55.7,Good
6/12/2023,2014288,NRS_IN-10090,NRS18_IN_10027,8/2/2019,1,IN,PROB,,Y,SAP,BETB,WSA,10,3.02,0,0,1.5,3.52,30.07,Poor
6/12/2023,2014289,NRS_NV-10569,NRS18_NV_10495,8/1/2019,1,NV,PROB,,Y,XER,BERW,WSA,2.65,3.39,0,4.17,5.29,2.96,30.77,Poor
6/12/2023,2014290,NRS_MT-10504,NRS18_MT_10063,8/2/2019,1,MT,PROB,,Y,XER,BERW,WSA,0,0,0,4.84,0,0,8.07,Poor
6/12/2023,2014291,NRS_ME-10283,NRS18_ME_10006,8/2/2019,1,ME,PROB,,Y,NAP,BERW,WSA,4.5,5.96,5.56,2.99,7.62,5.68,53.85,Fair
6/12/2023,2014292,NRS_MN-10150,NRS18_MN_10032,8/2/2019,1,MN,PROB,,Y,UMW,BETB,WSA,5.25,0,1.43,3.46,0,0,16.9,Poor
6/12/2023,2014293,NRS_MN-10149,NRS18_MN_10031,8/4/2019,1,MN,PROB,,Y,UMW,BETB,WSA,5.61,1.23,2.86,4.33,3.33,2.99,33.92,Fair
6/12/2023,2014294,NRS_CA-10779,NRS18_CA_10001,7/30/2019,2,CA,PROB,,Y,XER,BERW,WSA,7.86,6.79,8.57,7.61,10,8.75,82.63,Good
6/12/2023,2014295,NRS_MT-10379,NRS18_MT_10028,8/2/2019,1,MT,PROB,,Y,NPL,BERW,WSA,6.7,8.93,4,5.45,10,5.42,67.5,Good
6/12/2023,2014296,NRS_MT-10293,NRS18_MT_10021,8/4/2019,1,MT,PROB,,Y,NPL,BERW,WSA,10,7.72,8,10,10,7.92,89.4,Good
6/12/2023,2014297,NRS_MT-10524,NRS18_MT_10421,8/4/2019,1,MT,PROB,,Y,XER,BERW,WSA,1.53,6.75,4.29,3.74,3.53,5.84,42.8,Fair
6/12/2023,2014298,NRS_ME-10314,NRS18_ME_10018,8/5/2019,1,ME,PROB,,Y,NAP,BERW,WSA,5.99,4.15,4.44,1.83,7.14,7.62,51.95,Fair
6/12/2023,2014299,NRS_ME-10321,NRS18_ME_10025,8/4/2019,1,ME,PROB,,Y,NAP,BERW,WSA,5.78,8.2,6.67,4.14,9.05,4.56,64,Good
6/12/2023,2014300,NRS_MN-10137,NRS18_MN_10034,8/4/2019,1,MN,PROB,,Y,UMW,BETB,WSA,4.71,3.61,1.43,4.33,1.11,1.67,28.1,Fair
6/12/2023,2014301,NRS_MN-10128,NRS18_MN_10019,8/5/2019,2,MN,PROB,,Y,UMW,BERW,WSA,1.04,3.55,0,6.15,1.11,3.52,25.62,Fair
6/12/2023,2014302,NRS_MT-10405,NRS18_MT_10029,8/5/2019,1,MT,PROB,,Y,NPL,BERW,WSA,3.81,6.8,0,7.28,1.43,4.58,39.83,Poor
6/12/2023,2014303,NRS_MN-10057,NRS18_MN_10011,8/2/2019,1,MN,PROB,,Y,TPL,BETB,WSA,9.96,5.11,1.25,2.94,6,10,58.77,Good
6/12/2023,2014304,NRS_IA-10113,NRS18_IA_10012,8/5/2019,1,IA,PROB,,Y,UMW,BETB,WSA,8.88,3.29,5.71,7.74,5.56,2.82,56.67,Good
6/12/2023,2014305,NRS_VA-10119,NRS18_VA_10009,8/5/2019,1,VA,PROB,,Y,SAP,BERW,WSA,8.8,5.76,0,5.61,3.5,2,42.78,Fair
6/12/2023,2014306,NRS_OK-10123,NRS18_OK_10030,7/30/2019,1,OK,PROB,,Y,CPL,BETB,WSA,9.54,2.19,5,5.61,5,8.75,60.15,Good
